,Job Title,Salary Estimate,Job Description,Skills,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,hourly,min_salary,max_salary,avg_salary,company_txt,job_state,age,python_yn,R_yn,spark,cloud,excel,sql,machine_learning,statistics,salary_range,job_simp,seniority,desc_len
449,Data Scientist,$100K - $132K (Glassdoor est.),"Ensure scientific rigor in methods used to design, implement, and test the clinical performance of AI/ML or AI/ML augmented algorithms.…","Skills: Software deployment, Physiology knowledge, Quality management, Analysis skills, Math",4.2,GE HEALTHCARE,"Milwaukee, WI",10000+ Employees,1892,Company - Public,Health Care Products Manufacturing,Manufacturing,$10+ billion (USD),0,100.0,132.0,116.0,GE HEALTHC,WI,132,0,1,0,0,1,0,0,0,32.0,data scientist,na,136
450,Data Scientist,$89K - $129K (Glassdoor est.),"Demonstrated excellence in using Python and SQL to develop data science workflows usings tools such as scikit-learn, Tensorflow, Snowflake, and dbt.…","Skills: TensorFlow, SQL, AWS, Machine learning, Regression analysis",4.0,Mimecast,"Lexington, MA",1001 to 5000 Employees,2003,Company - Private,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),0,89.0,129.0,109.0,Mimec,MA,21,0,1,0,1,1,1,1,0,40.0,data scientist,na,149
451,Data Scientist II - Finance Analytics Team - Hybrid On-site Requirement,$73K - $143K (Employer est.),"Bachelor’s degree in quantitative field is required, Master’s is preferred. The role requires significant technical expertise in the fields of computer……","Skills: Statistics, Pricing, Power BI, Data mining, Management",3.7,Unum,"Portland, ME",5001 to 10000 Employees,1848,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),0,73.0,143.0,108.0,U,ME,176,0,1,0,0,1,0,0,1,70.0,data scientist,na,153
452,"Data Scientist II, Customer Analytics",$112K - $179K (Employer est.),"Use your creativity and commercial acumen to translate business problems into structured analytical questions, and choose the most appropriate methodologies to……","Skills: Management, Big data, R, SQL, Analysis skills",3.8,Expedia Group,"Austin, TX",10000+ Employees,1996,Company - Public,Internet & Web Services,Information Technology,$5 to $10 billion (USD),0,112.0,179.0,145.5,Expedia Gr,TX,28,0,1,0,0,1,1,0,0,67.0,data scientist,na,161
453,HR Decision Scientist,$123K - $150K (Employer est.),Strength in analyzing data and developing machine-learning models in one or more data science programming language such as R or Python.…,"Skills: Cognos, Data mining, R, Alteryx, Tableau",3.8,Disney,"Burbank, CA",10000+ Employees,1923,Company - Public,Film Production,Media & Communication,$10+ billion (USD),0,123.0,150.0,136.5,Dis,CA,101,0,1,0,0,1,0,0,0,27.0,na,na,136
454,Cultural Heritage Data Scientist,$69K - $123K (Glassdoor est.),"In order to do this, we are seeking someone with a strong understanding of machine learning technologies, data analysis platforms and techniques, and with a……","Skills: Knowledge management, Computer science, Management, Data analysis skills, Research",4.1,Yale University,"New Haven, CT",10000+ Employees,1701,Nonprofit Organization,Colleges & Universities,Education,Unknown / Non-Applicable,0,69.0,123.0,96.0,Yale Univers,CT,323,0,1,0,0,1,0,0,0,54.0,data scientist,na,158
455,Sr Data Scientist,$187K - $203K (Employer est.),"Requires Master’s Degree in Computer Science, Data Science, Electrical Engineering, or closely related and 1 year of experience in the job offered or in machine……","Skills: SQL, AWS, Machine learning, AI, Python",3.4,Fanatics Inc.,"San Mateo, CA",10000+ Employees,1996,Company - Private,Internet & Web Services,Information Technology,$1 to $5 billion (USD),0,187.0,203.0,195.0,Fanatics I,CA,28,1,1,0,1,1,1,1,0,16.0,data scientist,senior,162
456,Sr Data Scientist,$88K - $150K (Employer est.),"Communication and Collaboration: Strong communication skills, both written and verbal, with the ability to effectively communicate complex technical concepts to……","Skills: TensorFlow, Underwriting, Spark, Data analysis skills, SQL",3.8,Chubb,"Whitehouse Station, NJ",10000+ Employees,1792,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),0,88.0,150.0,119.0,Ch,NJ,232,0,1,1,0,1,1,0,0,62.0,data scientist,senior,162
457,Data Scientist,$76K - $125K (Glassdoor est.),"At least five years of experience in the data science field focusing on data transformation and integration. Design and develop new, scalable tools, dashboards,……","Skills: Multilingual, Machine learning, Natural language processing, Data science, AI",4.0,Altamira Technologies Corp.,"Tampa, FL",201 to 500 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),0,76.0,125.0,100.5,Altamira Technologies Co,FL,23,0,1,0,0,1,0,1,0,49.0,data scientist,na,162
458,Data Scientist V,$192K - $264K (Employer est.),"M.S. or Ph.D. in one of the core engineering field, physics, chemistry, mathematics, statistics, or computer science. Experience with utilizing HPC and MLOps.…","Skills: TensorFlow, Statistics, Computer science, Software troubleshooting, Calculus",4.0,Applied Materials,"Santa Clara, CA",10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),0,192.0,264.0,228.0,Applied Materi,CA,57,0,1,0,0,1,0,0,1,72.0,data scientist,na,159
459,Data Scientist,$98K - $209K (Employer est.),"Bachelor's Degree in Data Science, Mathematics, Statistics, Econometrics, Economics, Operations Research, Computer Science, or related field AND 5+ years data……","Skills: Pricing, R, Microsoft SQL Server, SQL, Analysis skills",4.2,Microsoft,"Redmond, WA",10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),0,98.0,209.0,153.5,Micros,WA,49,0,1,0,0,1,1,0,0,111.0,data scientist,na,160
460,Decision Scientist,$95K - $145K (Employer est.),"Master’s degree (U.S. or foreign equivalent) in Data Analytics, Data Science or related field and one (1) year of experience in the job offered or related role……","Skills: Kubernetes, Tableau, Linux, Analytics",4.1,"Red Hat, Inc.",North Carolina,10000+ Employees,1993,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),0,95.0,145.0,120.0,"Red Hat, I",,31,0,1,0,0,1,0,0,0,50.0,na,na,161
461,Data Scientist,$89K - $129K (Glassdoor est.),Proven ability to succeed in collaborative environments with cross-functional stakeholders and also in independent work environments.…,"Skills: Power BI, Oracle, Business intelligence, Data analysis skills, Tableau",4.1,Southern Company,"Atlanta, GA",10000+ Employees,1945,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,0,89.0,129.0,109.0,Southern Comp,GA,79,0,1,0,0,1,0,0,0,40.0,data scientist,na,134
462,Data Scientist 2,$85K - $130K (Glassdoor est.),"BS/BA Degree in data science, mathematics, statistics, computer science, or a related field. Problem solving, debugging/troubleshooting and the designing and……","Skills: Computer science, R, Tableau, Java, SQL",4.5,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT",10000+ Employees,1830,Nonprofit Organization,Religious Institutions,Nonprofit & NGO,Unknown / Non-Applicable,0,85.0,130.0,107.5,The Church of Jesus Christ of Latter-day Sai,UT,194,0,1,0,0,1,1,0,0,45.0,data scientist,na,159
463,Sr. Data Scientist,$97K - $134K (Employer est.),Use robust and powerful machine learning algorithms to develop predictive models that can be deployed to improve profitability across the entire life-cycle of……,"Skills: Relational databases, R, Microsoft SQL Server, SQL, Analysis skills",3.6,Exeter Finance LLC,"Irving, TX",1001 to 5000 Employees,2006,Company - Private,Banking & Lending,Financial Services,$500 million to $1 billion (USD),0,97.0,134.0,115.5,Exeter Finance,TX,18,0,1,0,0,1,1,0,0,37.0,data scientist,senior,160
464,Mathematical Statistician (Data Scientist),$63K - $98K (Employer est.),Examples of specialized experience include: Writing code in a widely used statistical/data science software application or equivalent programming languages (e.g……,"Skills: Statistics, Calculus, R, Statistical analysis, C",4.2,U.S. Department of Justice,"Washington, DC",10000+ Employees,1870,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,0,63.0,98.0,80.5,U.S. Department of Just,DC,154,0,1,0,0,1,0,0,1,35.0,data scientist,na,162
465,Data Scientist,$93K - $139K (Glassdoor est.),"Design, develop, and evaluate basic/routine predictive models and algorithms with some complexity. Work under close supervision with some latitude for problem……","Skills: Statistics, Data modeling, SAS, R, Data analysis skills",4.1,Navy Federal Credit Union,"Vienna, VA",10000+ Employees,1933,Self-employed,Banking & Lending,Financial Services,Unknown / Non-Applicable,0,93.0,139.0,116.0,Navy Federal Credit Un,VA,91,0,1,0,0,1,0,0,1,46.0,data scientist,na,160
466,Data Scientist,$95K - $116K (Employer est.),"Research and evaluate state-of-the-art tools and techniques in GenAI. Create and maintain documentation, training, and best-practice guidance for using GenAI……","Skills: Machine learning, GitHub, AI, GitLab, Python",3.3,DTN,Remote,1001 to 5000 Employees,1984,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,95.0,116.0,105.5,,,40,1,1,0,0,1,0,1,0,21.0,data scientist,na,159
467,Data Scientist II,$98K - $209K (Employer est.),"OR related field AND 3+ years data-science experience (e.g., managing structured and unstructured data, applying statistical techniques and reporting results).…","Skills: Data mining, R, Machine learning, Distributed systems, Data science",4.2,Microsoft,"Redmond, WA",10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),0,98.0,209.0,153.5,Micros,WA,49,0,1,0,0,1,0,1,0,111.0,data scientist,na,160
468,Data Scientist - TikTok Live,$144K - $240K (Employer est.),"Research data science theories and methodology, improve analysis efficiency and data product tools. The primary role of a Data Scientist is to conduct deep……","Skills: Agency management, R, Data analysis skills, SQL, Analysis skills",3.3,TikTok,"San Jose, CA",10000+ Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,0,144.0,240.0,192.0,Tik,CA,8,0,1,0,0,1,1,0,0,96.0,data scientist,na,157
469,Lead Data Scientist - People Analytics,$127K - $175K (Employer est.),"Exercises independent judgment and decision making on complex issues regarding job duties and related tasks, and works under minimal supervision, uses……","Skills: Statistics, Power BI, Microsoft Excel, Microsoft SQL Server, SSRS",3.8,Humana,Remote,10000+ Employees,1961,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),0,127.0,175.0,151.0,Hum,,63,0,1,0,0,1,1,0,1,48.0,data scientist,senior,152
470,Data Science,$117K - $229K (Employer est.),"Doctorate in Data Science, Mathematics, Statistics, Econometrics, Economics, Operations Research, Computer Science, or related field AND 3+ years data-science……","Skills: Statistics, Machine learning, Data science",4.2,Microsoft,"Redmond, WA",10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),0,117.0,229.0,173.0,Micros,WA,49,0,1,0,0,1,0,1,1,112.0,na,na,160
471,"Data Scientist, Analytics",$110K - $130K (Employer est.),"Analyze data, build BI tools and develop financial models. At the federal level, marijuana is an illegal schedule 1 drug; therefore, we will not employ any……","Skills: AWS, S3, Data science",3.5,Axos Bank,"San Diego, CA",1001 to 5000 Employees,2000,Company - Public,Banking & Lending,Financial Services,$500 million to $1 billion (USD),0,110.0,130.0,120.0,Axos B,CA,24,0,0,0,1,1,0,0,0,20.0,data scientist,na,157
472,AIML Data Scientist,$103K - $135K (Glassdoor est.),"Job order - J0724-1553 - Permanent Full Time. Title AIML Data Scientist Category Analytics and Emerging Digital Technologies City Bloomfield, Connecticut,……",Skills: Data modeling,3.8,"CGI Group, Inc.","Bloomfield, CT",10000+ Employees,1976,Company - Public,Business Consulting,Management & Consulting,$10+ billion (USD),0,103.0,135.0,119.0,"CGI Group, I",CT,48,0,0,0,0,1,0,0,0,32.0,data scientist,na,156
473,Bioinformatics Data Scientist,$45.21 - $84.67 Per Hour (Employer est.),"The individual will also utilize and develop algorithms, computational techniques, and statistical methodologies and will assist in the design of new……","Skills: Operating systems, Management, Customer service, Relational databases, Software deployment",4.2,UC San Diego,"San Diego, CA",10000+ Employees,1960,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,1,90.42,169.34,64.94,UC San Di,CA,64,0,1,0,0,1,0,0,0,39.46,data scientist,na,151
474,Data Scientist II,$102K - $145K (Glassdoor est.),"The Data Scientist II has a breadth of expertise in data science methodologies and techniques and can select appropriate tools for accessing and cleansing data,……","Skills: Data mining, SAS, Software deployment, Data structures, R",4.4,Les Schwab,"Bend, OR",5001 to 10000 Employees,1952,Company - Private,Automotive Parts & Accessories Stores,Retail & Wholesale,$1 to $5 billion (USD),0,102.0,145.0,123.5,Les Sch,OR,72,0,1,0,0,1,0,0,0,43.0,data scientist,na,162
475,Staff Data Scientist,$146K - $270K (Employer est.),"Proven leadership skills, such as aligning complex technical decisions across teams, mentoring, coordinating cross-functional relationships with non-technical……","Skills: Statistics, R, Java, SQL, Statistical analysis",3.6,Warner Bros. Discovery,United States,10000+ Employees,2022,Company - Public,Film Production,Media & Communication,$10+ billion (USD),0,146.0,270.0,208.0,Warner Bros. Discov,,2,0,1,0,0,1,1,0,1,124.0,data scientist,na,160
476,Data Scientist,$63K - $98K (Employer est.),"Degree: Mathematics, statistics, computer science, data science or field directly related to the position. Design and oversee the implementation of a Department……","Skills: Data mining, English, Machine learning, AI",4.2,U.S. Department of Justice,"Washington, DC",10000+ Employees,1870,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,0,63.0,98.0,80.5,U.S. Department of Just,DC,154,0,1,0,0,1,0,1,0,35.0,data scientist,na,162
